,PC1,PC2,PC3,PC4,PC5,PC6
actin,0.00842808887500868,0.0023442780617495013,0.004705557452229981,0.007995093484602384,0.00034981693673835754,-0.00014612683767043484
spirits,0.0010706802016977462,-0.006207056785774764,-0.0017803654137468264,-0.0032377094297552657,-0.001564992109712126,0.0003620084930222029
rare,0.003677132433912596,-0.008325973651014925,-0.010479405087815766,0.0006900800292928306,-0.012025163486847188,-0.007236479952285743
dreamin,0.03145721969327775,0.006352072874216348,0.011933640881216422,-0.018651624334763174,0.016857160246633317,0.0005578303834308164
several,0.000861063402277652,-0.0036889838639419725,-0.00023958569651711558,-0.002756934847524328,0.0008596586121769851,-0.001116108032799567
spot,0.01703195486588164,0.0018538831377362959,0.004520143981137672,0.014108568992339927,0.005567529733598237,-0.002810570884131056
shirt,-0.0005689400539384336,0.0003117193378372674,-0.0007839309649453379,-0.005166123109447459,0.008284267628951231,-0.0036088654314754593
momma,0.011296275104770047,-0.000783759771500379,0.004541866063580595,-0.018703518124931203,0.006441002568408843,0.0005543932676850345
resist,0.002300585264845583,-0.006019144538570537,-0.0020154944298764487,0.00298501248337776,-0.008678952853872606,0.0008215502333778327
cute,0.007650742363532591,0.0028541131588282454,-0.0037561676038929724,0.009021664359767386,-0.002062359211996403,-0.005102749061117142
starts,0.008329440178665073,-0.008728463495694156,-0.01614976481894109,0.004958645805795453,-0.016688307678928954,0.001001716393220358
due,0.0012346395271321056,0.0013770529954789897,-0.0045029924238981864,0.00047701635769968506,-0.002414627728388783,-0.00010513235376886599
screen,0.003616011747708302,0.0012364829392375568,0.004145438837226068,0.0015866074830515877,8.56155494440717e-05,-0.00013056020189002336
curtains,-0.004944466362883432,0.0042466295125622115,0.0010805456172497715,-0.00030377812078713197,-0.001446620931983812,-0.0009933164462357336
attack,-0.003017427432518702,-0.00630594282719849,-0.0009517859806193719,-0.0010632294023475083,0.006240737901427409,-0.002321310516430022
starlight,0.0014442563265522005,-0.0011410199263538002,-0.006043772141127897,-3.7582245312525776e-06,-0.004839278450277894,-0.000760972201332496
screamin,0.0005208122302547504,-0.00302112753541432,-0.0015914736069291612,0.0022199559000115757,-0.000542890496374208,-0.00019891876521563713
accent,-0.00026780755055344,0.003022806262892942,-0.0031996128013692267,0.0015223594216562295,0.0018037160899171355,-9.835756116914461e-05
shots,0.005220037456808409,0.0016057479800748674,0.004332145042227371,0.0037227694835684955,0.00017368267854216626,0.003381528095235549
yow,-0.0034081498112684683,0.0034500853673089097,-0.0011528866945604115,-0.00045879034982390703,0.0001345140144176371,-0.000132493791296513
lotta,-0.0016603753798083735,0.019006357377851345,-0.020247586982247077,-0.0054148389452317374,-0.002804848406377618,-0.0011100540452459362
hurricane,-0.0005107790931787388,-0.0007256230614535962,0.008236705449027465,-0.00569719538915861,-0.004186823085794838,-0.0033675606748757967
shelf,0.0028053402834006605,-0.003987575151632316,0.001299008418896232,-0.005597663594543325,0.0023502748498262713,0.0006314553993844676
drift,0.0014442563265522005,-0.0011410199263538002,-0.006043772141127897,-3.7582245312525776e-06,-0.004839278450277894,-0.000760972201332496
stares,0.0015748906991550073,0.0007091966669513359,-0.00315110451348614,-0.004499874389836219,-0.00101207861983759,-0.001281146162083137
du,-0.06058672091343586,0.01486520799038219,0.040119817138521814,0.009782844504459041,-0.007688588481341957,0.0011997800031735943
stains,-0.0024099132310401823,-0.005111921352831144,-0.0010855272173500555,-0.0002419684536994981,-0.004636743293762817,0.0003362659788855608
hardest,-0.003470530505288267,-0.002119006105693582,0.0030598261431212096,-0.0009920110728054066,0.005290560580498308,-0.0003874235882451078
attention,0.0106990243991849,0.00208235827331169,-0.009613233540019608,0.011154068135753026,-0.0068135705331762615,0.0013967306066790394
fuckin,0.02300622789884467,0.001983781321361942,0.0024249950632005807,0.024448602677470087,0.0002108381940354117,0.0020419666788937248
cure,-0.0019057027335829225,0.0018043320998949574,-0.00245626631708937,-0.0015041334137804515,-0.004083829803888281,-0.002123662557414577
shade,0.006959897067286797,-0.01785442798737304,-0.007521563584780056,-0.006910717569137674,-0.013903255448827223,0.00022283029050864682
attitude,-0.001452599660813359,-0.0023826046216099506,-0.0064678784408299505,-0.0015753517433225535,-0.0031336524829591794,-0.0006064106200234903
fuel,-0.0034081498112684683,0.0034500853673089097,-0.0011528866945604115,-0.00045879034982390703,0.0001345140144176371,-0.000132493791296513
drowning,0.010848450829532815,-0.018451610562753722,-0.004444375353953362,-0.012592175063175668,-0.010922022973528652,-0.003434524881773191
dusk,-0.0005112938239029099,0.004691670062565059,-0.0007287803948583578,0.0011128031689673933,-0.0015711119529010762,-2.823083187517779e-05
shadow,0.013759480418477682,-0.014175212680904303,-0.01254361538218338,-0.027747185650970372,-0.011621675240250436,0.007827767201139937
stash,0.0005208122302547504,-0.00302112753541432,-0.0015914736069291612,0.0022199559000115757,-0.000542890496374208,-0.00019891876521563713
guide,0.0020439717148673948,-0.008355307065738275,-0.014003922011304551,-0.008082118361577217,-0.01321337636488103,0.0019129388153046871
state,0.0027536883376151466,-0.010206081260075444,-0.00602710655361703,0.002913794153835659,-0.007728775532943505,-0.0022109405343318234
da,-0.03776574194538425,0.2534062706835434,-0.21835955328492876,-0.07480967284148497,-0.008351135003851883,0.06270062013103313
lump,0.01269068401445006,0.002103578191169723,0.006269351985811606,-0.016086581542183356,0.008953720419396046,-0.002285299234874104
mercy,0.010749056668548258,-0.06823243750271618,-0.04016157495061692,-0.004762028071361892,-0.06911908664290464,0.01234191948204061
zone,0.005702196270766218,-0.0027459904563761667,0.0017231147185982857,-0.004026070075752025,0.0006446488825075575,-0.0028036776206218257
dyin,-0.0010167643291756684,-0.01735613145341608,-0.009770172382479295,0.0009452199523080769,-0.009078757912986263,-0.0013253267311426592
mommy,0.003683720905193444,0.0024022921253281683,0.006565577354037555,0.0038777817126052698,-0.0014074522678592836,0.0021820621672569876
askin,0.014957043612155824,0.0003022578321215019,8.888223808256758e-05,0.02144541390466389,0.00024971366550864677,-0.005245880706891771
staying,4.514969194943757e-05,0.021565770638107818,-0.020506023868091455,-0.014410829500372924,1.0272804225097004e-05,0.004405109821743709
stayin,-0.021794291809024056,0.016851915245263378,0.07321778116649698,-0.02381240103350831,-0.024409653133527606,-0.006267715852434112
whered,0.011052868100177434,0.0007099741170038379,0.008947927388467412,-0.0047994167574884955,0.004645531391490026,0.0014480171155137186
sprung,-0.0026195300304602772,-0.0025938484309983518,0.00045525249987965526,0.00023880612853143928,-0.0022120925718737056,-0.0017170403578655434
prison,-0.004978335836812853,0.003397420390401561,0.0020105983065309935,-0.0011941089557069022,-0.0072460996966911785,0.0029074074639919285
fucking,0.00567733047246448,0.0034926360726326134,-0.008632572437793761,0.005226356716433257,-0.004653121198581374,0.0002991979228369921
drinking,0.009945412612885016,-0.0015016059071948568,0.003434531287032808,0.011529950436482856,0.010772474764652467,-0.010685521048026975
station,-0.0047687190373927575,0.0008793474685687687,0.00046981858930128235,-0.0016748835379378397,-0.009670750418580289,0.0034019472382869676
cruel,0.0016021915773629467,0.007749036180384493,0.0027848091465207873,-0.010568903904156013,0.001153490548949474,-0.0018919059880611207
hugs,0.0037579193896432107,-0.002447399168685823,0.00018452060318493847,-0.001185341328733027,-0.0008459673551417292,0.001797064331771634
lucky,0.05268007570137934,-0.012323431187678627,0.052514875843343835,-0.08777045303790663,0.053505915194058534,-0.0154559779029721
happenin,0.000861063402277652,-0.0036889838639419725,-0.00023958569651711558,-0.002756934847524328,0.0008596586121769851,-0.001116108032799567
foreign,-0.0024009888241694516,0.002151044209506135,-0.014306495981399256,-0.004412868446726072,-0.005714391476043884,-0.00023324954691909225
drip,-0.0007720180480107011,-0.0038934471898331587,-0.0018288737016299125,0.0027845243817371827,0.0012508026000426003,-0.0015151953015072857
cruisin,-0.0016622164602334527,0.00013546830022284016,-0.00492709872360024,-0.0010945771610916155,-0.0007090017610700694,-0.0009513879944514695
perfume,0.0017732342292429994,0.0037252224463470633,0.0021617016309670354,-0.006704816325587508,0.001322053393299403,0.0003937563921275282
cruising,0.0022554723119576642,-0.0008016459012718711,0.0014879002257138973,-0.00013999826477648284,0.0033723764631641883,0.00014530934108015627
ship,0.019173077463006505,-0.010034840700309688,-0.004846273601483882,-0.03530782272756547,-0.002300525083524296,-0.0031610432986468456
shining,-0.002818381342584565,0.02605807913080028,-0.026545424805586627,-0.007771581066404308,-0.0029609366775731503,0.006246252279401884
wet,0.0003069627707031061,0.0022222755636851347,-0.023450678746313885,-0.01161723154333607,-0.013447508771674329,0.0006151895663469026
shinin,0.004023972077216346,0.0017344357968005159,0.007917465264449598,-0.0010991090349306337,-4.903159308091215e-06,-0.0013371662025865047
stain,-0.0026195300304602772,-0.0025938484309983518,0.00045525249987965526,0.00023880612853143928,-0.0022120925718737056,-0.0017170403578655434
sleepin,0.015421231813919934,0.008558117368737973,0.0030487023932987837,-0.024124781157393985,0.011778864623499122,-0.006434920707098673
modern,0.0023902966274469235,0.007122395506095908,-0.0045725375029249055,-0.0030613088676746587,0.0014225950955518481,0.0015934298825946045
forward,0.0006175771289281823,-0.002020120064269855,0.0022312467099937544,-0.003166491100213164,-0.002515169430641227,0.0005753363353249406
mission,0.0022554723119576642,-0.0008016459012718711,0.0014879002257138973,-0.00013999826477648284,0.0033723764631641883,0.00014530934108015627
wrap,0.0010927318851971979,0.00506093510340237,-0.0005420741898570552,0.003248965169484301,-0.0014830448238029815,-0.0007398357977496848
sneak,0.004199749193080673,-0.0011002371889622144,0.0030264943411272447,-0.0029807270117954794,0.004862992700813476,0.0004088874107416545
makeup,-0.0016960859341628278,-0.0007137408219378341,-0.00399704603431908,-0.001984907996011389,-0.006508480525777391,0.0006716364605977963
american,-0.0144441550235268,-0.03102189020944662,-0.015694595649692063,-0.01144547030697318,-0.06611963125499168,-0.0042530130843018935
hippie,-0.0016622164602334527,0.00013546830022284016,-0.00492709872360024,-0.0010945771610916155,-0.0007090017610700694,-0.0009513879944514695
size,-0.0014877291425582312,-0.018363361807025663,-0.015949956838909044,-0.003895430754982596,-0.015887863717877152,0.000348352159635967
divide,0.005990795497003606,-0.009632352893346949,-0.0042511123435029306,-0.0004915030749089448,-0.008031852391711026,-0.002319264761199913
hah,0.0007257678562639084,0.02867895315004602,-0.04628488042341046,-0.008480452218353363,-0.015132165442115606,-0.016666213586301045
sticks,0.008910247688966432,-0.0020074603747015454,0.0020965271286008894,0.0002462539252817891,0.0008207831407037462,-0.0007910295448762416
devotion,-0.004557231367173935,0.017764772682595197,-0.02067169328194913,-0.006986432464023039,-0.0010992224390589016,0.005578698585621447
heights,-0.0012589905947096838,-0.0005557195904889005,0.003112791111391891,0.001965411876359515,-0.005498853485593869,0.0003836537012798578
di,-0.09481050790084565,0.0996042744001212,0.13833430998358484,-0.038246688261202026,-0.09696889505188286,-0.07422506283462313
mamas,-0.002141524607877165,-0.0043953866013506215,-0.023618533761987914,-0.0075143378362361206,-0.015491038499198154,0.0019258042699312357
diamonds,0.023339860996762822,0.008214294353505394,0.004427376509150958,-0.0023118185991511477,0.009492146187484946,-0.0026220445526098377
dice,0.0013112730914880196,0.009805827743906922,-0.015303822671135928,-0.0014027094057731996,-0.004985343727973098,0.0026824468933944333
woahoh,-0.008610252236890608,0.04244579881791648,-0.04271412566363756,-0.015235029888127027,-0.0016455313882432709,-0.008017299339180481
pistol,0.0004869427563253757,-0.0038703366575749925,-0.0006614209176480019,0.001329625065091802,-0.00634236926108153,0.0035436768808518667
wits,0.000861063402277652,-0.0036889838639419725,-0.00023958569651711558,-0.002756934847524328,0.0008596586121769851,-0.001116108032799567
repeat,0.004364223249239245,0.001066579468272862,0.009269353174861644,-0.006075999782466537,0.0013976459492431013,-0.00013261562760926438
mistakes,0.013008418250632545,-0.005122715871915024,0.0036329356421978733,-0.005915978150987141,0.0013773648941132095,-0.00022374499978963582
denial,-0.009821829995868859,-0.00999968477076503,-0.0034906743645351764,0.006736503753816429,0.013806654274960256,-0.004033956453732523
wreck,0.003485377375105496,-0.0006137336540675807,0.0012527712095843123,0.006082723648356554,-0.0037415842809962307,0.00332488809803701
softly,-0.0024211865003723283,0.0004221773483973976,0.005768058644332895,-0.0019661358072198447,0.00012203944126324264,-0.0004160438033225627
animal,0.008983156375227097,-0.022521308790201373,-0.010416416814238215,-0.005736104733082655,-0.01866448976350741,0.009714763000484473
angry,-0.0027454299390788093,-0.00325492427602879,-0.006705278535530703,-0.0010107832615969467,-0.0013399593865423712,-0.0015617658804354467
anger,0.0003450351143904232,-0.00018645454965159004,0.003299497316393194,0.004101573876876422,-0.0054107863564957755,0.0006973262045150668
sock,0.010174022226043695,-0.0009703390053365685,0.0009313454231901523,0.007359306673334674,-0.0004936988387493492,-0.002023378992285651
pink,-0.022433660472260742,0.015943542594634184,0.04453392665481034,0.006512989606230422,-0.028286746356683698,0.004257474249588854
doctor,0.023288367588491125,0.0016455284227265506,0.0009717193733896394,0.034826954389491085,0.002571809536514027,0.0035940778118807317
sipping,0.0028053402834006605,-0.003987575151632316,0.001299008418896232,-0.005597663594543325,0.0023502748498262713,0.0006314553993844676
sits,-0.005523469344271529,0.00777249038903668,-0.0020683732944200054,-0.0014821491813734166,-0.0015246650675815783,-0.0008238428789564775
deserve,-0.0007720180480107011,-0.0038934471898331587,-0.0018288737016299125,0.0027845243817371827,0.0012508026000426003,-0.0015151953015072857
situation,-0.0026195300304602772,-0.0025938484309983518,0.00045525249987965526,0.00023880612853143928,-0.0022120925718737056,-0.0017170403578655434
design,0.009793828027084504,0.0008619934959135733,0.005845245686109557,-0.01765817506097466,0.010659346386714761,0.004041077290595085
